Time	keytime	target id	target_lon	target_lat	target_y	target_z	target_x	hmd_rx	hmd_ry	hmd_rz	
136.099	37.68617	5	150	0	0	-0.8660254	-0.5000001	-0.003196613	0.03144084	-0.05290544	
136.105	37.6948	5	150	0	0	-0.8660254	-0.5000001	-0.003539156	0.03118273	-0.05192475	
136.115	37.70104	5	150	0	0	-0.8660254	-0.5000001	-0.003862136	0.03086391	-0.05083989	
136.122	37.7118	5	150	0	0	-0.8660254	-0.5000001	-0.00424138	0.03047029	-0.04951318	
136.133	37.71959	5	150	0	0	-0.8660254	-0.5000001	-0.004523441	0.03013515	-0.04842867	
136.139	37.72929	5	150	0	0	-0.8660254	-0.5000001	-0.004859985	0.02969616	-0.04706546	
136.150	37.73608	5	150	0	0	-0.8660254	-0.5000001	-0.0050545	0.02942103	-0.046241	
136.156	37.74615	5	150	0	0	-0.8660254	-0.5000001	-0.005368465	0.02895234	-0.04487255	
136.166	37.75234	5	150	0	0	-0.8660254	-0.5000001	-0.00555861	0.02864926	-0.04403041	
136.173	37.7626	5	150	0	0	-0.8660254	-0.5000001	-0.005931571	0.02801424	-0.04233159	
136.185	37.77216	5	150	0	0	-0.8660254	-0.5000001	-0.006173875	0.02757728	-0.04120617	
136.192	37.78205	5	150	0	0	-0.8660254	-0.5000001	-0.006432301	0.02706599	-0.0399329	
136.203	37.78844	5	150	0	0	-0.8660254	-0.5000001	-0.006495848	0.02683624	-0.03936807	
136.210	37.80027	5	150	0	0	-0.8660254	-0.5000001	-0.006364676	0.02674001	-0.03910436	
136.220	37.80644	5	150	0	0	-0.8660254	-0.5000001	-0.006154705	0.02671308	-0.03901308	
136.226	37.81602	5	150	0	0	-0.8660254	-0.5000001	-0.005938036	0.02666588	-0.03886665	
136.236	37.82318	5	150	0	0	-0.8660254	-0.5000001	-0.005715665	0.02659796	-0.03867071	
136.243	37.83347	5	150	0	0	-0.8660254	-0.5000001	-0.005413949	0.02646872	-0.03831885	
136.255	37.84035	5	150	0	0	-0.8660254	-0.5000001	-0.005155951	0.02634428	-0.037989	
136.264	37.8506	5	150	0	0	-0.8660254	-0.5000001	-0.004658794	0.02608931	-0.0373303	
136.272	37.86214	5	150	0	0	-0.8660254	-0.5000001	-0.004125354	0.02582854	-0.0366716	
136.282	37.86843	5	150	0	0	-0.8660254	-0.5000001	-0.003641978	0.02560339	-0.03611604	
136.308	37.89344	5	150	0	0	-0.8660254	-0.5000001	-0.001869474	0.02486543	-0.03437683	
136.320	37.90572	5	150	0	0	-0.8660254	-0.5000001	-0.0008095782	0.02452091	-0.03361018	
136.326	37.9158	5	150	0	0	-0.8660254	-0.5000001	0.0001377529	0.02424201	-0.03301831	
136.337	37.92203	5	150	0	0	-0.8660254	-0.5000001	0.0007277699	0.0240705	-0.03266826	
136.342	37.93211	5	150	0	0	-0.8660254	-0.5000001	0.001726827	0.02378834	-0.03210314	
136.352	37.93884	5	150	0	0	-0.8660254	-0.5000001	0.002584286	0.02352811	-0.03162809	
136.359	37.94879	5	150	0	0	-0.8660254	-0.5000001	0.003654834	0.02316186	-0.03096637	
136.368	37.95448	5	150	0	0	-0.8660254	-0.5000001	0.00429251	0.02291067	-0.0305237	
136.375	37.96498	5	150	0	0	-0.8660254	-0.5000001	0.005329399	0.0224379	-0.02970815	
136.386	37.97179	5	150	0	0	-0.8660254	-0.5000001	0.005932281	0.02212231	-0.02917437	
136.392	37.98207	5	150	0	0	-0.8660254	-0.5000001	0.006907307	0.02153936	-0.02820709	
136.403	37.98872	5	150	0	0	-0.8660254	-0.5000001	0.007668057	0.02103467	-0.02739116	
136.409	37.99864	5	150	0	0	-0.8660254	-0.5000001	0.008576892	0.02037011	-0.02634394	
136.418	38.00427	5	150	0	0	-0.8660254	-0.5000001	0.008894734	0.02013125	-0.02594621	
136.425	38.01475	5	150	0	0	-0.8660254	-0.5000001	0.009865984	0.01925622	-0.02464105	
136.435	38.02058	5	150	0	0	-0.8660254	-0.5000001	0.01029209	0.01883586	-0.02401392	
136.443	38.03231	5	150	0	0	-0.8660254	-0.5000001	0.01092175	0.01814022	-0.02298606	
136.453	38.03859	5	150	0	0	-0.8660254	-0.5000001	0.01135077	0.01758339	-0.02217973	
136.466	38.05006	5	150	0	0	-0.8660254	-0.5000001	0.01177739	0.01693382	-0.02124391	
136.472	38.0618	5	150	0	0	-0.8660254	-0.5000001	0.01214732	0.01622294	-0.02022801	
136.482	38.06776	5	150	0	0	-0.8660254	-0.5000001	0.01227838	0.01590119	-0.01976981	
136.487	38.07736	5	150	0	0	-0.8660254	-0.5000001	0.01241422	0.0154323	-0.01910036	
136.493	38.08298	5	150	0	0	-0.8660254	-0.5000001	0.01244205	0.01519046	-0.01875079	
136.504	38.08958	5	150	0	0	-0.8660254	-0.5000001	0.01242726	0.0149756	-0.01843463	
136.515	38.10089	5	150	0	0	-0.8660254	-0.5000001	0.0122607	0.0146189	-0.01788653	
136.521	38.11079	5	150	0	0	-0.8660254	-0.5000001	0.01199119	0.01437344	-0.01748343	
136.532	38.11839	5	150	0	0	-0.8660254	-0.5000001	0.01170091	0.01420018	-0.01718285	
136.538	38.12837	5	150	0	0	-0.8660254	-0.5000001	0.01124719	0.01399144	-0.01680625	
136.548	38.13423	5	150	0	0	-0.8660254	-0.5000001	0.01105413	0.0139109	-0.01666183	
136.554	38.14421	5	150	0	0	-0.8660254	-0.5000001	0.01047622	0.01369703	-0.01626359	
136.564	38.15004	5	150	0	0	-0.8660254	-0.5000001	0.01011138	0.0135752	-0.01603668	
136.571	38.16093	5	150	0	0	-0.8660254	-0.5000001	0.009340934	0.01334446	-0.01560206	
136.581	38.16798	5	150	0	0	-0.8660254	-0.5000001	0.008947577	0.01324253	-0.01540694	
136.588	38.17738	5	150	0	0	-0.8660254	-0.5000001	0.008301444	0.0131062	-0.01513516	
136.600	38.18661	5	150	0	0	-0.8660254	-0.5000001	0.007670328	0.01301666	-0.01493581	
136.607	38.19705	5	150	0	0	-0.8660254	-0.5000001	0.00707021	0.01297525	-0.01481118	
136.618	38.20463	5	150	0	0	-0.8660254	-0.5000001	0.006617606	0.01296723	-0.01475207	
136.626	38.21617	5	150	0	0	-0.8660254	-0.5000001	0.0060854	0.01297758	-0.0147131	
136.639	38.22386	5	150	0	0	-0.8660254	-0.5000001	0.0056931	0.01298363	-0.01468504	
136.649	38.23505	5	150	0	0	-0.8660254	-0.5000001	0.005164258	0.01295843	-0.01460632	
136.656	38.24554	5	150	0	0	-0.8660254	-0.5000001	0.004786942	0.0128859	-0.01448002	
136.667	38.25379	5	150	0	0	-0.8660254	-0.5000001	0.004527942	0.01279054	-0.01433416	
136.675	38.26513	5	150	0	0	-0.8660254	-0.5000001	0.004233954	0.01259895	-0.01406016	
136.684	38.27091	5	150	0	0	-0.8660254	-0.5000001	0.004138205	0.0124967	-0.01391908	
136.691	38.28124	5	150	0	0	-0.8660254	-0.5000001	0.004070182	0.01231757	-0.01367961	
136.702	38.28835	5	150	0	0	-0.8660254	-0.5000001	0.004083417	0.01215024	-0.01346203	
136.708	38.2984	5	150	0	0	-0.8660254	-0.5000001	0.004176301	0.01193689	-0.0131911	
136.718	38.30511	5	150	0	0	-0.8660254	-0.5000001	0.004272915	0.0118117	-0.01303577	
136.727	38.3165	5	150	0	0	-0.8660254	-0.5000001	0.004547767	0.01158008	-0.01275693	
136.736	38.32254	5	150	0	0	-0.8660254	-0.5000001	0.004724053	0.01146615	-0.01262384	
136.743	38.33335	5	150	0	0	-0.8660254	-0.5000001	0.005070474	0.0112716	-0.01240215	
136.755	38.34077	5	150	0	0	-0.8660254	-0.5000001	0.005388282	0.01110564	-0.01221726	
136.765	38.35072	5	150	0	0	-0.8660254	-0.5000001	0.005840976	0.01087414	-0.01196415	
136.771	38.36161	5	150	0	0	-0.8660254	-0.5000001	0.00635838	0.01060669	-0.01167703	
136.783	38.36956	5	150	0	0	-0.8660254	-0.5000001	0.006803346	0.01036903	-0.01142552	
136.792	38.38136	5	150	0	0	-0.8660254	-0.5000001	0.007545366	0.009963721	-0.0110053	
136.803	38.38842	5	150	0	0	-0.8660254	-0.5000001	0.008069746	0.009662381	-0.01069792	
136.809	38.39888	5	150	0	0	-0.8660254	-0.5000001	0.008751582	0.009266689	-0.01030341	
136.820	38.40567	5	150	0	0	-0.8660254	-0.5000001	0.009166855	0.009023566	-0.010066	
136.825	38.41528	5	150	0	0	-0.8660254	-0.5000001	0.009869076	0.008607516	-0.00966797	
136.836	38.42224	5	150	0	0	-0.8660254	-0.5000001	0.01028953	0.008360887	-0.009433385	
136.842	38.4319	5	150	0	0	-0.8660254	-0.5000001	0.01099809	0.00792353	-0.009030721	
136.852	38.43761	5	150	0	0	-0.8660254	-0.5000001	0.01142544	0.007654503	-0.008789971	
136.858	38.44802	5	150	0	0	-0.8660254	-0.5000001	0.01211306	0.007221784	-0.008401015	
136.871	38.45699	5	150	0	0	-0.8660254	-0.5000001	0.01280814	0.00677212	-0.00801931	
136.881	38.46778	5	150	0	0	-0.8660254	-0.5000001	0.01347139	0.006344027	-0.007659691	
136.887	38.4776	5	150	0	0	-0.8660254	-0.5000001	0.01411355	0.005946471	-0.007340065	
136.899	38.48493	5	150	0	0	-0.8660254	-0.5000001	0.01460011	0.005659269	-0.007119427	
136.906	38.49646	5	150	0	0	-0.8660254	-0.5000001	0.01530294	0.005268591	-0.006835924	
136.917	38.50266	5	150	0	0	-0.8660254	-0.5000001	0.01564055	0.005096572	-0.006720251	
136.924	38.51437	5	150	0	0	-0.8660254	-0.5000001	0.016287	0.004784886	-0.006523797	
136.935	38.52091	5	150	0	0	-0.8660254	-0.5000001	0.01659526	0.004639016	-0.006435721	
136.949	38.53396	5	150	0	0	-0.8660254	-0.5000001	0.01715481	0.004355866	-0.006260454	
136.954	38.54419	5	150	0	0	-0.8660254	-0.5000001	0.01753825	0.00413989	-0.006111883	
136.966	38.55136	5	150	0	0	-0.8660254	-0.5000001	0.01784024	0.003963991	-0.0060057	
136.972	38.56174	5	150	0	0	-0.8660254	-0.5000001	0.01814537	0.00377154	-0.005876227	
136.983	38.56787	5	150	0	0	-0.8660254	-0.5000001	0.01830867	0.003668797	-0.005807443	
136.989	38.579	5	150	0	0	-0.8660254	-0.5000001	0.01859169	0.003492175	-0.005692631	
137.000	38.58572	5	150	0	0	-0.8660254	-0.5000001	0.01870639	0.003414961	-0.005640433	
137.006	38.59593	5	150	0	0	-0.8660254	-0.5000001	0.01886008	0.003311837	-0.005570051	
137.015	38.60161	5	150	0	0	-0.8660254	-0.5000001	0.01893393	0.003252119	-0.005527643	
137.022	38.6114	5	150	0	0	-0.8660254	-0.5000001	0.0190098	0.003163797	-0.005454799	
137.033	38.61836	5	150	0	0	-0.8660254	-0.5000001	0.01904131	0.003093557	-0.005389662	
137.039	38.62875	5	150	0	0	-0.8660254	-0.5000001	0.01904764	0.003013879	-0.005308402	
137.052	38.63773	5	150	0	0	-0.8660254	-0.5000001	0.01902428	0.002956534	-0.005242895	
137.058	38.64835	5	150	0	0	-0.8660254	-0.5000001	0.01895771	0.002904817	-0.005172639	
137.070	38.65652	5	150	0	0	-0.8660254	-0.5000001	0.01883731	0.002871963	-0.005107833	
137.077	38.66677	5	150	0	0	-0.8660254	-0.5000001	0.0186763	0.00287541	-0.005070949	
137.088	38.67343	5	150	0	0	-0.8660254	-0.5000001	0.01856243	0.002897245	-0.005065137	
137.098	38.68506	5	150	0	0	-0.8660254	-0.5000001	0.01830041	0.003011824	-0.005119065	
137.105	38.69535	5	150	0	0	-0.8660254	-0.5000001	0.01805385	0.003165232	-0.005218216	
137.117	38.70295	5	150	0	0	-0.8660254	-0.5000001	0.01784349	0.003321383	-0.005330157	
137.124	38.71326	5	150	0	0	-0.8660254	-0.5000001	0.01757393	0.003545739	-0.005500617	
137.149	38.73511	5	150	0	0	-0.8660254	-0.5000001	0.01698562	0.004093352	-0.005941259	
137.156	38.74482	5	150	0	0	-0.8660254	-0.5000001	0.01673368	0.004356379	-0.006163893	
137.166	38.75193	5	150	0	0	-0.8660254	-0.5000001	0.01658877	0.00451026	-0.006297272	
137.172	38.76191	5	150	0	0	-0.8660254	-0.5000001	0.01634346	0.004771357	-0.006521778	
137.183	38.76941	5	150	0	0	-0.8660254	-0.5000001	0.01614125	0.004976536	-0.006698946	
137.191	38.78059	5	150	0	0	-0.8660254	-0.5000001	0.01581881	0.005261336	-0.006938346	
137.201	38.78711	5	150	0	0	-0.8660254	-0.5000001	0.0156422	0.005392733	-0.007043903	
137.207	38.79708	5	150	0	0	-0.8660254	-0.5000001	0.01534597	0.0055901	-0.007197424	
137.217	38.8037	5	150	0	0	-0.8660254	-0.5000001	0.01516871	0.005696442	-0.007277377	
137.225	38.81519	5	150	0	0	-0.8660254	-0.5000001	0.01479633	0.005879739	-0.007402799	
137.235	38.82157	5	150	0	0	-0.8660254	-0.5000001	0.01460113	0.005957748	-0.007449555	
137.242	38.83189	5	150	0	0	-0.8660254	-0.5000001	0.01425479	0.006075392	-0.007512077	
137.253	38.83969	5	150	0	0	-0.8660254	-0.5000001	0.01394225	0.006170515	-0.007555707	
137.259	38.84933	5	150	0	0	-0.8660254	-0.5000001	0.01350953	0.006300432	-0.007618119	
137.269	38.85513	5	150	0	0	-0.8660254	-0.5000001	0.01321817	0.006398748	-0.007673887	
137.275	38.86494	5	150	0	0	-0.8660254	-0.5000001	0.01266829	0.00661147	-0.007813336	
137.286	38.87165	5	150	0	0	-0.8660254	-0.5000001	0.01228581	0.006766817	-0.00792165	
137.298	38.88363	5	150	0	0	-0.8660254	-0.5000001	0.01140618	0.007122441	-0.008178447	
137.305	38.89525	5	150	0	0	-0.8660254	-0.5000001	0.01035023	0.007493479	-0.008440351	
137.317	38.90326	5	150	0	0	-0.8660254	-0.5000001	0.009562319	0.007707824	-0.008575713	
137.325	38.91516	6	180	0	0	-1	8.742278E-08	0.008294176	0.007936382	-0.008678794	
137.336	38.92139	6	180	0	0	-1	8.742278E-08	0.007631473	0.008005971	-0.008684191	
137.342	38.93159	6	180	0	0	-1	8.742278E-08	0.006484188	0.008070802	-0.008643846	
137.353	38.9377	6	180	0	0	-1	8.742278E-08	0.005775237	0.008091373	-0.00860712	
137.366	38.95178	6	180	0	0	-1	8.742278E-08	0.004065937	0.008139212	-0.008539582	
137.373	38.9628	6	180	0	0	-1	8.742278E-08	0.002597331	0.008225339	-0.008567763	
137.386	38.97081	6	180	0	0	-1	8.742278E-08	0.001620196	0.008319419	-0.008645892	
137.393	38.98336	6	180	0	0	-1	8.742278E-08	0.0001636408	0.008517085	-0.008854467	
137.407	38.99377	6	180	0	0	-1	8.742278E-08	-0.0009715632	0.008714993	-0.009103657	
137.419	39.00548	6	180	0	0	-1	8.742278E-08	-0.002326003	0.008992518	-0.009445216	
137.426	39.01641	6	180	0	0	-1	8.742278E-08	-0.00352573	0.009278924	-0.009832487	
137.437	39.02366	6	180	0	0	-1	8.742278E-08	-0.004071686	0.009424755	-0.01003517	
137.448	39.034	6	180	0	0	-1	8.742278E-08	-0.004900549	0.009671981	-0.01038849	
137.456	39.04574	6	180	0	0	-1	8.742278E-08	-0.005790871	0.009982591	-0.01082747	
137.467	39.05346	6	180	0	0	-1	8.742278E-08	-0.006296461	0.0101884	-0.01112247	
137.474	39.06414	6	180	0	0	-1	8.742278E-08	-0.006830719	0.01043775	-0.01147977	
137.485	39.07106	6	180	0	0	-1	8.742278E-08	-0.007164236	0.01062711	-0.01174833	
137.492	39.08147	6	180	0	0	-1	8.742278E-08	-0.007457826	0.01086149	-0.01207237	
137.504	39.09002	6	180	0	0	-1	8.742278E-08	-0.007592808	0.01104172	-0.01231649	
137.515	39.10149	6	180	0	0	-1	8.742278E-08	-0.007661316	0.01129987	-0.01264912	
137.522	39.11208	6	180	0	0	-1	8.742278E-08	-0.007590108	0.01148956	-0.01288529	
137.531	39.1178	6	180	0	0	-1	8.742278E-08	-0.007500526	0.0116004	-0.01301617	
137.538	39.12811	6	180	0	0	-1	8.742278E-08	-0.00727677	0.01175954	-0.01319677	
137.549	39.13529	6	180	0	0	-1	8.742278E-08	-0.007032779	0.01187939	-0.01332664	
137.555	39.14513	6	180	0	0	-1	8.742278E-08	-0.006670974	0.01201431	-0.01346566	
137.565	39.1513	6	180	0	0	-1	8.742278E-08	-0.006425645	0.01208877	-0.01353918	
137.572	39.16185	6	180	0	0	-1	8.742278E-08	-0.005994156	0.01219909	-0.01364409	
137.583	39.16884	6	180	0	0	-1	8.742278E-08	-0.005634807	0.01226767	-0.01370337	
137.590	39.17987	6	180	0	0	-1	8.742278E-08	-0.005184639	0.01231793	-0.01373381	
137.600	39.18659	6	180	0	0	-1	8.742278E-08	-0.004827965	0.01233257	-0.01372712	
137.606	39.19578	6	180	0	0	-1	8.742278E-08	-0.004498251	0.01232289	-0.01368791	
137.617	39.20275	6	180	0	0	-1	8.742278E-08	-0.004180715	0.01227672	-0.01361203	
137.625	39.21432	6	180	0	0	-1	8.742278E-08	-0.003837788	0.01218368	-0.01347095	
137.635	39.22083	6	180	0	0	-1	8.742278E-08	-0.003600833	0.01208138	-0.01332536	
137.643	39.23239	6	180	0	0	-1	8.742278E-08	-0.003332246	0.01188685	-0.01306041	
137.652	39.23812	6	180	0	0	-1	8.742278E-08	-0.003267008	0.01183148	-0.01297889	
137.658	39.24748	6	180	0	0	-1	8.742278E-08	-0.003140981	0.01162931	-0.01272074	
137.667	39.25345	6	180	0	0	-1	8.742278E-08	-0.003106765	0.01151184	-0.01256915	
137.674	39.2639	6	180	0	0	-1	8.742278E-08	-0.003105273	0.01131806	-0.01232265	
137.687	39.27247	6	180	0	0	-1	8.742278E-08	-0.003181488	0.01114142	-0.01210259	
137.698	39.28431	6	180	0	0	-1	8.742278E-08	-0.003325655	0.0109836	-0.01191017	
137.706	39.29585	6	180	0	0	-1	8.742278E-08	-0.003591098	0.01082064	-0.01171909	
137.716	39.30273	6	180	0	0	-1	8.742278E-08	-0.003817061	0.01073393	-0.01162247	
137.723	39.31345	6	180	0	0	-1	8.742278E-08	-0.004163262	0.01064507	-0.01153133	
137.733	39.31969	6	180	0	0	-1	8.742278E-08	-0.0044056	0.01059963	-0.01149067	
137.740	39.33004	6	180	0	0	-1	8.742278E-08	-0.004870566	0.01052951	-0.01143724	
137.750	39.33654	6	180	0	0	-1	8.742278E-08	-0.00533456	0.01048201	-0.01140639	
137.757	39.34745	6	180	0	0	-1	8.742278E-08	-0.005979611	0.01042731	-0.01138992	
137.767	39.35381	6	180	0	0	-1	8.742278E-08	-0.006384891	0.01039524	-0.01139297	
137.774	39.36448	6	180	0	0	-1	8.742278E-08	-0.007351646	0.01034602	-0.01141843	
137.783	39.37003	6	180	0	0	-1	8.742278E-08	-0.007658426	0.01032396	-0.01143563	
137.791	39.38079	6	180	0	0	-1	8.742278E-08	-0.008800283	0.01029547	-0.01152194	
137.800	39.38681	6	180	0	0	-1	8.742278E-08	-0.009399358	0.01028504	-0.01158669	
137.808	39.39732	6	180	0	0	-1	8.742278E-08	-0.01047084	0.01027863	-0.01173088	
137.819	39.40401	6	180	0	0	-1	8.742278E-08	-0.01112399	0.01027411	-0.01183848	
137.825	39.41496	6	180	0	0	-1	8.742278E-08	-0.01261267	0.0102826	-0.01209129	
137.837	39.42217	6	180	0	0	-1	8.742278E-08	-0.01336017	0.01029482	-0.01225385	
137.843	39.43302	6	180	0	0	-1	8.742278E-08	-0.01495691	0.01037753	-0.01267945	
137.853	39.43958	6	180	0	0	-1	8.742278E-08	-0.01578259	0.01043722	-0.01294048	
137.860	39.44947	6	180	0	0	-1	8.742278E-08	-0.01720323	0.01055192	-0.01343124	
137.869	39.45526	6	180	0	0	-1	8.742278E-08	-0.01808493	0.01063731	-0.01377119	
137.875	39.46508	6	180	0	0	-1	8.742278E-08	-0.01959097	0.01079733	-0.01440183	
137.886	39.47176	6	180	0	0	-1	8.742278E-08	-0.02048486	0.01088847	-0.014802	
137.893	39.48283	6	180	0	0	-1	8.742278E-08	-0.02236737	0.01110948	-0.01569606	
137.904	39.49002	6	180	0	0	-1	8.742278E-08	-0.02327918	0.01121668	-0.01616935	
137.915	39.50024	6	180	0	0	-1	8.742278E-08	-0.02480214	0.01140908	-0.01701151	
137.922	39.51186	6	180	0	0	-1	8.742278E-08	-0.02667833	0.01167258	-0.01811538	
137.932	39.51762	6	180	0	0	-1	8.742278E-08	-0.02756231	0.01179322	-0.01867771	
137.938	39.52787	6	180	0	0	-1	8.742278E-08	-0.02899973	0.01201131	-0.01966081	
137.949	39.53571	6	180	0	0	-1	8.742278E-08	-0.03016391	0.01221732	-0.02050124	
137.956	39.54566	6	180	0	0	-1	8.742278E-08	-0.03149118	0.01247345	-0.02156311	
137.983	39.55288	6	180	0	0	-1	8.742278E-08	-0.03247689	0.01268929	-0.02242341	
137.990	39.57968	6	180	0	0	-1	8.742278E-08	-0.03519598	0.01347889	-0.02527105	
138.000	39.58656	6	180	0	0	-1	8.742278E-08	-0.0358766	0.01375169	-0.02615297	
138.006	39.59555	6	180	0	0	-1	8.742278E-08	-0.03647224	0.01403657	-0.02702758	
138.018	39.60344	6	180	0	0	-1	8.742278E-08	-0.0370095	0.01434097	-0.0279056	
138.024	39.61374	6	180	0	0	-1	8.742278E-08	-0.03754786	0.01472467	-0.02897191	
138.033	39.61993	6	180	0	0	-1	8.742278E-08	-0.03782422	0.01496119	-0.02959883	
138.039	39.62897	6	180	0	0	-1	8.742278E-08	-0.03826272	0.0153829	-0.03065494	
138.050	39.63647	6	180	0	0	-1	8.742278E-08	-0.03851766	0.01570466	-0.0314425	
138.057	39.6465	6	180	0	0	-1	8.742278E-08	-0.03876176	0.01610187	-0.0323806	
138.067	39.65324	6	180	0	0	-1	8.742278E-08	-0.03887794	0.01633562	-0.03292105	
138.073	39.66296	6	180	0	0	-1	8.742278E-08	-0.03902438	0.01671014	-0.03377	
138.085	39.67075	6	180	0	0	-1	8.742278E-08	-0.0391158	0.01699138	-0.03440442	
138.092	39.68112	6	180	0	0	-1	8.742278E-08	-0.03920962	0.01731023	-0.03512828	
138.101	39.68781	6	180	0	0	-1	8.742278E-08	-0.0392427	0.01747455	-0.03551387	
138.110	39.69967	6	180	0	0	-1	8.742278E-08	-0.0393945	0.01776889	-0.03623895	
138.119	39.70599	6	180	0	0	-1	8.742278E-08	-0.03945434	0.01787829	-0.03653731	
138.126	39.71619	6	180	0	0	-1	8.742278E-08	-0.03962952	0.0180272	-0.03699838	
138.135	39.72206	6	180	0	0	-1	8.742278E-08	-0.03970856	0.01808599	-0.03721239	
138.142	39.7319	6	180	0	0	-1	8.742278E-08	-0.03993331	0.01815123	-0.03755074	
138.152	39.73819	6	180	0	0	-1	8.742278E-08	-0.04005232	0.01817455	-0.03771882	
138.159	39.74825	6	180	0	0	-1	8.742278E-08	-0.04032961	0.01817541	-0.03797076	
138.169	39.75505	6	180	0	0	-1	8.742278E-08	-0.04053669	0.01815948	-0.03813005	
138.181	39.76705	6	180	0	0	-1	8.742278E-08	-0.04081137	0.01811157	-0.03828783	
138.188	39.77736	6	180	0	0	-1	8.742278E-08	-0.04098313	0.01806563	-0.03835263	
138.197	39.78371	6	180	0	0	-1	8.742278E-08	-0.04103973	0.01804226	-0.03835512	
138.203	39.79312	6	180	0	0	-1	8.742278E-08	-0.04108904	0.0179994	-0.03830873	
138.214	39.79999	6	180	0	0	-1	8.742278E-08	-0.04105954	0.01798479	-0.03824563	
138.220	39.81006	6	180	0	0	-1	8.742278E-08	-0.04097466	0.01795258	-0.03808615	
138.233	39.81892	6	180	0	0	-1	8.742278E-08	-0.04086551	0.01788902	-0.03785099	
138.239	39.82919	6	180	0	0	-1	8.742278E-08	-0.04069864	0.01783644	-0.03757798	
138.248	39.8351	6	180	0	0	-1	8.742278E-08	-0.04059106	0.0177947	-0.03738634	
138.255	39.84487	6	180	0	0	-1	8.742278E-08	-0.04038645	0.01770772	-0.03700883	
138.264	39.85088	6	180	0	0	-1	8.742278E-08	-0.04024582	0.01764622	-0.03674826	
138.271	39.86048	6	180	0	0	-1	8.742278E-08	-0.03999509	0.01752217	-0.03625864	
138.281	39.86774	6	180	0	0	-1	8.742278E-08	-0.03983691	0.0174448	-0.03594226	
138.288	39.87772	6	180	0	0	-1	8.742278E-08	-0.03954241	0.01726623	-0.03532704	
138.298	39.88503	6	180	0	0	-1	8.742278E-08	-0.03930767	0.01709827	-0.0347826	
138.306	39.89573	6	180	0	0	-1	8.742278E-08	-0.03902332	0.01685182	-0.03403939	
138.315	39.90194	6	180	0	0	-1	8.742278E-08	-0.03885712	0.01668269	-0.03355808	
138.322	39.91174	6	180	0	0	-1	8.742278E-08	-0.03856339	0.01635118	-0.03268091	
138.332	39.91835	6	180	0	0	-1	8.742278E-08	-0.03830986	0.01604835	-0.03192049	
138.340	39.92978	6	180	0	0	-1	8.742278E-08	-0.03798069	0.01568969	-0.03098135	
138.350	39.9362	6	180	0	0	-1	8.742278E-08	-0.03777201	0.01548387	-0.03042257	
138.356	39.94606	6	180	0	0	-1	8.742278E-08	-0.03733194	0.01511388	-0.02944759	
138.366	39.95202	6	180	0	0	-1	8.742278E-08	-0.03705079	0.01491398	-0.02889057	
138.372	39.96228	6	180	0	0	-1	8.742278E-08	-0.03652252	0.01461952	-0.0280056	
138.381	39.9679	6	180	0	0	-1	8.742278E-08	-0.03617525	0.01445839	-0.02749865	
138.387	39.9774	6	180	0	0	-1	8.742278E-08	-0.03553195	0.01422385	-0.02670232	
138.398	39.98399	6	180	0	0	-1	8.742278E-08	-0.03516395	0.01412524	-0.02629137	
138.405	39.99524	6	180	0	0	-1	8.742278E-08	-0.03439567	0.01394906	-0.02552579	
138.416	40.00177	6	180	0	0	-1	8.742278E-08	-0.03406889	0.01387732	-0.02519262	
138.422	40.01185	6	180	0	0	-1	8.742278E-08	-0.03351051	0.01374879	-0.02464834	
138.432	40.01824	6	180	0	0	-1	8.742278E-08	-0.03322093	0.01366754	-0.02433941	
138.438	40.02819	6	180	0	0	-1	8.742278E-08	-0.0327474	0.0135236	-0.02383856	
138.448	40.03466	6	180	0	0	-1	8.742278E-08	-0.03237234	0.01339378	-0.02344403	
138.454	40.04454	6	180	0	0	-1	8.742278E-08	-0.03201372	0.01324764	-0.02301749	
138.465	40.05009	6	180	0	0	-1	8.742278E-08	-0.03192421	0.01319468	-0.02287146	
138.470	40.06073	6	180	0	0	-1	8.742278E-08	-0.03155545	0.01301813	-0.02241581	
138.481	40.06683	6	180	0	0	-1	8.742278E-08	-0.03141937	0.0129368	-0.02221929	
138.488	40.07719	6	180	0	0	-1	8.742278E-08	-0.03122487	0.01281432	-0.02193092	
138.499	40.08405	6	180	0	0	-1	8.742278E-08	-0.0311597	0.01274473	-0.02178231	
138.506	40.09513	6	180	0	0	-1	8.742278E-08	-0.03094122	0.01263065	-0.02150702	
138.516	40.10226	6	180	0	0	-1	8.742278E-08	-0.0308671	0.01258351	-0.02139517	
138.522	40.11157	6	180	0	0	-1	8.742278E-08	-0.03072133	0.01251767	-0.02122302	
138.533	40.11883	6	180	0	0	-1	8.742278E-08	-0.03058957	0.01247603	-0.02109599	
138.538	40.12835	6	180	0	0	-1	8.742278E-08	-0.03051542	0.01243004	-0.02098132	
138.549	40.13566	6	180	0	0	-1	8.742278E-08	-0.03033453	0.01240934	-0.0208679	
138.556	40.14556	6	180	0	0	-1	8.742278E-08	-0.03016079	0.01238311	-0.02074178	
138.566	40.1519	6	180	0	0	-1	8.742278E-08	-0.03006461	0.01236744	-0.02066854	
138.572	40.16169	6	180	0	0	-1	8.742278E-08	-0.02987869	0.01235458	-0.02055516	
138.582	40.16861	6	180	0	0	-1	8.742278E-08	-0.02968169	0.01236397	-0.02047554	
